team1,team2,team1_1st_downs,team1_numberpenalties,team1_penaltyyards,team1_3rd_down_efficiency,team1_4th_down_efficiency,team1_comp/att,team1_defensive_/_special_teams_tds,team1_fumbles_lost,team1_interceptions_thrown,team1_passing,team1_passing_1st_downs,team1_possession,team1_red_zone_(made-att),team1_rushing,team1_rushing_1st_downs,team1_rushing_attempts,team1_sacks-yards_lost,team1_total_drives,team1_total_plays,team1_total_yards,team1_turnovers,team1_yards_per_pass,team1_yards_per_play,team1_yards_per_rush,team2_1st_downs,team2_numberpenalties,team2_penaltyyards,team2_3rd_down_efficiency,team2_4th_down_efficiency,team2_comp/att,team2_defensive_/_special_teams_tds,team2_fumbles_lost,team2_interceptions_thrown,team2_passing,team2_passing_1st_downs,team2_possession,team2_red_zone_(made-att),team2_rushing,team2_rushing_1st_downs,team2_rushing_attempts,team2_sacks-yards_lost,team2_total_drives,team2_total_plays,team2_total_yards,team2_turnovers,team2_yards_per_pass,team2_yards_per_play,team2_yards_per_rush,spread
Eagles,Lions,16,9,78,0.26666666666666666,0.0,0.5,0,0,0,124,6,35:48,0.3333333333333333,148,7,40,0.09090909090909091,13,69,272,0,4.3,3.9,3.7,13,5,48,0.23076923076923078,0.0,0.3783783783783784,0,0,1,243,10,24:12,0.0,74,3,21,0.16666666666666666,13,60,317,1,6.2,5.3,3.5,-7
Eagles,Cowboys,19,14,96,0.4166666666666667,0.0,0.6923076923076923,0,2,0,276,14,30:58,1.0,63,4,18,0.07692307692307693,11,58,339,2,6.9,5.8,3.5,25,8,69,0.4166666666666667,0.0,0.6388888888888888,0,1,1,348,16,29:02,0.6,125,6,31,0.16666666666666666,12,68,473,2,9.4,7.0,4.0,3
Eagles,Bears,14,7,44,0.3333333333333333,0.0,0.5588235294117647,0,1,1,230,11,20:42,0.5,87,2,17,0.0,11,51,317,2,6.8,6.2,5.1,28,4,35,0.5882352941176471,0.3333333333333333,0.4722222222222222,0,0,1,144,10,39:18,0.6666666666666666,281,17,47,0.2,12,85,425,1,3.8,5.0,6.0,9
Steelers,Jets,19,4,26,0.4,0.0,0.7333333333333333,0,0,0,218,14,25:17,1.0,53,2,20,0.15384615384615385,11,54,271,0,6.4,5.0,2.7,23,7,74,0.5,0.5,0.7272727272727273,0,1,0,212,9,34:43,0.75,182,13,39,0.16666666666666666,11,62,394,1,9.2,6.4,4.7,-2
Steelers,Seahawks,13,2,15,0.3333333333333333,0.5,0.5714285714285714,0,0,2,195,6,28:43,0.5,72,6,21,0.15,12,59,267,2,5.1,4.5,3.4,21,2,10,0.42857142857142855,0.5,0.6666666666666666,1,0,2,278,13,31:17,0.6666666666666666,117,8,29,0.11764705882352941,12,64,395,2,7.9,6.2,4.0,14
Steelers,Patriots,17,8,59,0.4444444444444444,0.0,0.6956521739130435,0,0,1,139,5,26:40,1.0,64,7,26,0.0,10,49,203,1,6.0,4.1,2.5,26,7,54,0.46153846153846156,0.8,0.7567567567567568,0,4,1,250,13,33:20,0.5,119,10,29,0.2777777777777778,9,71,369,5,6.0,5.2,4.1,-7
Steelers,Vikings,19,5,35,0.4,0.0,0.8181818181818182,0,0,0,182,6,26:26,0.4,131,11,29,0.1111111111111111,11,53,313,0,7.6,5.9,4.5,23,8,82,0.2857142857142857,0.6666666666666666,0.6521739130434783,0,0,2,302,15,33:34,0.5,70,6,20,0.125,10,72,372,2,5.8,5.2,3.5,-3
Steelers,Browns,19,10,59,0.38461538461538464,0.0,0.7,0,0,0,235,11,31:52,1.0,100,7,28,0.0,9,58,335,0,7.8,5.8,3.6,20,6,44,0.35294117647058826,0.5,0.5576923076923077,0,0,0,183,10,28:08,0.0,65,6,17,0.15789473684210525,9,75,248,0,3.2,3.3,3.8,-14
Steelers,Bengals,19,7,59,0.7,0.0,0.6764705882352942,0,0,2,249,12,25:28,0.75,147,7,20,0.0,10,54,396,2,7.3,7.3,7.4,27,4,35,0.5,1.0,0.6595744680851063,0,0,0,328,16,34:32,0.4,142,8,23,0.14285714285714285,10,72,470,0,6.7,6.5,6.2,2
Steelers,Packers,16,6,65,0.1,1.0,0.6666666666666666,0,1,0,202,10,28:12,1.0,93,4,18,0.17647058823529413,11,57,295,1,5.2,5.2,5.2,22,5,47,0.4166666666666667,1.0,0.7837837837837838,0,0,0,360,16,31:48,0.6,94,5,26,0.0,12,63,454,0,9.7,7.2,3.6,10
Steelers,Colts,17,8,46,0.3333333333333333,0.5,0.7142857142857143,0,1,0,187,10,28:05,0.5,38,5,23,0.1875,13,61,225,1,4.9,3.7,1.7,26,5,53,0.42857142857142855,1.0,0.62,0,3,3,313,17,31:55,1.0,55,6,19,0.1724137931034483,11,74,368,6,5.7,5.0,2.9,-7
Steelers,Chargers,11,4,29,0.18181818181818182,0.0,0.5161290322580645,0,1,2,148,6,22:25,0.0,73,4,16,0.23076923076923078,12,50,221,3,4.4,4.4,4.6,18,8,55,0.35294117647058826,1.0,0.6060606060606061,0,0,0,199,7,37:35,0.6666666666666666,115,11,31,0.23809523809523808,13,69,314,0,5.2,4.6,3.7,15
Steelers,Bengals,22,8,76,0.5384615384615384,1.0,0.6774193548387096,2,0,0,232,13,30:05,0.5,111,6,28,0.09090909090909091,8,60,343,0,7.3,5.7,4.0,17,8,67,0.4666666666666667,0.0,0.575,0,1,1,192,9,29:55,0.0,105,6,22,0.14285714285714285,10,63,297,2,4.7,4.7,4.8,-22
Steelers,Bears,22,6,41,0.5714285714285714,0.3333333333333333,0.7741935483870968,1,1,1,159,8,33:09,1.0,186,12,36,0.16666666666666666,10,69,345,2,4.8,5.0,5.2,19,7,83,0.5384615384615384,1.0,0.5428571428571428,0,2,0,229,11,26:51,1.0,99,7,25,0.1,12,61,328,2,6.4,5.4,4.0,3
Steelers,Bills,10,5,67,0.3333333333333333,0.0,0.4166666666666667,0,1,1,108,4,18:01,0.5,58,5,18,0.1111111111111111,10,43,166,2,4.3,3.9,3.2,26,7,45,0.5333333333333333,1.0,0.6521739130434783,1,1,1,123,9,41:59,0.5,249,16,51,0.0,8,74,372,2,5.3,5.0,4.9,19
49ers,Seahawks,24,9,61,0.5,1.0,0.7428571428571429,0,0,2,265,15,37:58,0.4,119,7,36,0.08333333333333333,11,72,384,2,7.4,5.3,3.3,14,4,30,0.3,0.0,0.6956521739130435,0,2,0,146,6,22:02,0.3333333333333333,84,6,26,0.25,10,50,230,2,6.1,4.6,3.2,-4
49ers,Saints,23,5,40,0.5333333333333333,0.0,0.6666666666666666,0,1,0,267,15,30:45,1.0,77,5,26,0.25,11,68,344,1,6.4,5.1,3.0,21,7,45,0.36363636363636365,0.5,0.7352941176470589,0,1,0,186,12,29:15,1.0,121,6,30,0.14285714285714285,11,67,307,1,5.0,4.6,4.0,-5
49ers,Cardinals,19,5,69,0.2,0.5,0.6585365853658537,0,0,1,282,14,25:21,0.25,73,4,20,0.5,10,62,355,1,6.7,5.7,3.7,16,5,30,0.3333333333333333,1.0,0.6285714285714286,0,0,0,154,8,34:39,0.3333333333333333,106,7,28,0.2,10,64,260,0,4.3,4.1,3.8,-1
49ers,Jaguars,22,5,54,0.6153846153846154,0.0,0.5789473684210527,0,2,2,306,17,27:29,0.3333333333333333,83,3,24,0.3333333333333333,11,63,389,4,7.8,6.2,3.5,18,12,90,0.2857142857142857,1.0,0.6774193548387096,1,0,0,174,8,32:31,0.5,151,8,32,0.0,11,63,325,0,5.6,5.2,4.7,5
49ers,Rams,27,8,44,0.3888888888888889,1.0,0.673469387755102,0,0,0,333,19,40:04,0.4,74,6,33,0.1111111111111111,11,83,407,0,6.7,4.9,2.2,27,5,36,0.4,0.6666666666666666,0.6382978723404256,0,2,0,378,18,26:20,0.6,78,5,16,0.09090909090909091,10,64,456,2,7.9,7.1,4.9,-3
49ers,Buccaneers,17,9,65,0.4375,0.0,0.6923076923076923,0,0,2,296,10,32:35,0.5,67,6,22,0.11764705882352941,10,67,363,2,6.6,5.4,3.0,19,5,31,0.375,0.0,0.7391304347826086,0,0,0,248,9,27:25,1.0,104,9,26,0.125,11,50,352,0,10.3,7.0,4.0,11
49ers,Falcons,23,3,25,0.6,0.0,0.6538461538461539,0,0,1,150,10,32:10,1.0,174,12,39,0.5,9,66,324,1,5.6,4.9,4.5,19,6,43,0.45454545454545453,0.0,0.5526315789473685,0,1,0,230,13,27:50,0.5,62,3,20,0.18181818181818182,9,60,292,1,5.8,4.9,3.1,-10
49ers,Texans,12,4,30,0.3333333333333333,0.0,0.59375,0,0,1,175,10,18:38,1.0,48,2,10,0.1111111111111111,9,44,223,1,5.1,5.1,4.8,23,8,55,0.5625,1.0,0.7692307692307693,0,0,1,318,16,41:22,0.2,157,6,36,0.0,10,75,475,1,8.2,6.3,4.4,11
49ers,Giants,25,6,34,0.5454545454545454,1.0,0.7916666666666666,0,1,0,221,13,33:11,0.8,159,10,39,0.14285714285714285,11,65,380,1,8.5,5.8,4.1,19,5,23,0.4166666666666667,0.0,0.7272727272727273,0,0,0,179,7,26:49,0.6666666666666666,117,10,21,0.16666666666666666,10,56,296,0,5.1,5.3,5.6,-10
49ers,Rams,24,7,45,0.375,0.3333333333333333,0.8461538461538461,0,1,1,319,16,27:28,0.8,74,8,21,0.0,9,60,393,2,8.2,6.6,3.5,31,0,0,0.5555555555555556,1.0,0.6666666666666666,0,0,0,275,20,32:32,0.8333333333333334,126,9,30,0.2,10,67,401,0,7.4,6.0,4.2,16
49ers,Cardinals,24,1,15,0.3333333333333333,0.0,0.7307692307692307,0,0,0,186,13,25:45,0.8,95,8,25,0.07142857142857142,12,52,281,0,6.9,5.4,3.8,24,17,130,0.42857142857142855,0.0,0.8245614035087719,0,1,2,452,18,34:15,0.6,36,5,14,0.0,11,71,488,3,7.9,6.9,2.6,-19
49ers,Panthers,23,2,6,0.5384615384615384,1.0,0.71875,0,0,3,193,11,37:42,0.6666666666666666,147,12,38,0.0,10,70,340,3,6.0,4.9,3.9,12,4,30,0.14285714285714285,0.0,0.6206896551724138,0,0,2,161,9,22:18,0.0,69,3,13,0.125,9,43,230,2,5.4,5.3,5.3,-11
49ers,Browns,19,3,11,0.6470588235294118,0.0,0.5333333333333333,0,0,0,161,11,30:10,0.6,91,7,33,0.14285714285714285,11,64,252,0,5.2,3.9,2.8,15,4,25,0.2727272727272727,0.0,0.6538461538461539,0,2,0,115,7,29:50,0.0,138,8,31,0.08823529411764706,9,60,253,2,4.0,4.2,4.5,-18
Seahawks,49ers,14,4,30,0.3,0.0,0.6956521739130435,0,2,0,146,6,22:02,0.3333333333333333,84,6,26,0.25,10,50,230,2,6.1,4.6,3.2,24,9,61,0.5,1.0,0.7428571428571429,0,0,2,265,15,37:58,0.4,119,7,36,0.08333333333333333,11,72,384,2,7.4,5.3,3.3,4
Seahawks,Steelers,21,2,10,0.42857142857142855,0.5,0.6666666666666666,1,0,2,278,13,31:17,0.6666666666666666,117,8,29,0.11764705882352941,12,64,395,2,7.9,6.2,4.0,13,2,15,0.3333333333333333,0.5,0.5714285714285714,0,0,2,195,6,28:43,0.5,72,6,21,0.15,12,59,267,2,5.1,4.5,3.4,-14
Seahawks,Saints,22,8,70,0.3333333333333333,0.0,0.7619047619047619,1,1,0,233,11,27:44,0.8,87,7,33,0.0,11,54,320,1,11.1,5.9,2.6,21,11,77,0.3333333333333333,0.0,0.6829268292682927,0,0,1,205,12,32:16,0.3333333333333333,79,4,27,0.15384615384615385,12,70,284,1,4.8,4.1,2.9,-31
Seahawks,Cardinals,20,6,74,0.46153846153846156,0.0,0.6923076923076923,0,1,0,229,11,32:24,0.6666666666666666,155,6,35,0.23076923076923078,10,64,384,1,7.9,6.0,4.4,18,7,46,0.4,1.0,0.6585365853658537,0,0,2,164,13,27:36,0.6666666666666666,89,2,17,0.16666666666666666,11,64,253,2,3.5,4.0,5.2,-3
Seahawks,Buccaneers,27,7,56,0.6666666666666666,1.0,0.8235294117647058,0,1,1,341,18,26:48,1.0,122,6,20,0.0,9,54,463,2,10.0,8.6,6.1,25,4,37,0.6363636363636364,0.0,0.8787878787878788,0,0,0,370,17,33:12,0.6666666666666666,56,6,24,0.1111111111111111,10,58,426,0,10.9,7.3,2.3,3
Seahawks,Jaguars,13,7,56,0.08333333333333333,0.0,0.5925925925925926,0,0,0,286,10,26:39,0.3333333333333333,60,2,26,0.1111111111111111,12,54,346,0,10.2,6.4,2.3,17,10,76,0.25,1.0,0.6428571428571429,0,0,0,214,13,33:21,0.0,59,3,19,0.1590909090909091,12,68,273,0,4.4,4.0,3.1,-8
Seahawks,Texans,19,12,93,0.14285714285714285,1.0,0.53125,0,2,2,198,9,32:17,0.75,118,6,33,0.13333333333333333,15,67,316,4,5.8,4.7,3.6,18,10,105,0.13333333333333333,0.25,0.46938775510204084,1,0,1,198,13,27:43,0.3333333333333333,56,1,17,0.0967741935483871,14,69,254,1,3.8,3.7,3.3,-8
Seahawks,Commanders,21,5,44,0.6363636363636364,0.0,0.875,0,0,1,330,13,27:18,1.0,88,5,24,0.0,10,48,418,1,13.8,8.7,3.7,19,8,87,0.46153846153846156,0.5,0.7272727272727273,0,1,1,133,8,32:42,1.0,157,9,36,0.2,10,62,290,2,5.1,4.7,4.4,-24
Seahawks,Cardinals,22,3,20,0.6,0.0,0.8333333333333334,2,2,1,174,6,33:40,0.5,198,14,46,0.25,11,59,372,3,13.4,6.3,4.3,21,5,37,0.375,0.4,0.4888888888888889,0,2,0,206,13,26:20,0.5,129,7,23,0.09615384615384616,12,73,335,2,4.1,4.6,5.6,-22
Seahawks,Rams,26,6,47,0.4375,1.0,0.6590909090909091,0,0,4,279,15,37:49,0.25,135,9,35,0.0,12,79,414,4,6.3,5.2,3.9,12,6,43,0.18181818181818182,0.6666666666666666,0.5357142857142857,0,1,0,130,6,22:11,0.75,119,5,22,0.0,11,50,249,1,4.6,5.0,5.4,2
Seahawks,Titans,19,11,69,0.2857142857142857,0.0,0.6153846153846154,0,0,0,239,9,22:35,0.5,114,8,20,0.2,10,47,353,0,8.9,7.5,5.7,18,10,63,0.35294117647058826,0.7142857142857143,0.6666666666666666,1,0,0,232,12,37:25,0.6666666666666666,64,5,22,0.16666666666666666,8,68,296,0,5.0,4.4,2.9,-6
Seahawks,Vikings,17,4,25,0.4,1.0,0.5384615384615384,1,2,0,94,8,34:21,0.5,125,8,32,0.11764705882352941,10,62,219,2,3.1,3.5,3.9,11,10,80,0.2,0.0,0.6333333333333333,0,1,4,96,6,25:39,0.0,66,3,16,0.13333333333333333,13,50,162,5,2.8,3.2,4.1,-26
Buccaneers,Falcons,16,5,60,0.5,1.0,0.53125,0,0,0,159,10,24:48,1.0,101,5,23,0.125,10,56,260,0,4.8,4.6,4.4,23,8,55,0.4,0.75,0.6428571428571429,0,0,0,289,16,35:12,0.5,69,4,28,0.1111111111111111,10,71,358,0,6.7,5.0,2.5,-3
Buccaneers,Texans,25,7,45,0.42857142857142855,1.0,0.6578947368421053,0,0,0,191,12,37:09,0.6666666666666666,169,9,30,0.16666666666666666,10,72,360,0,4.5,5.0,5.6,12,6,45,0.2222222222222222,0.0,0.5416666666666666,0,0,0,182,7,22:51,0.0,84,3,19,0.12,11,46,266,0,6.7,5.8,4.4,-1
Buccaneers,Jets,19,14,124,0.3076923076923077,0.0,0.6551724137931034,1,0,0,225,12,32:11,0.2,122,4,34,0.125,11,64,347,0,7.5,5.4,3.6,21,7,81,0.2727272727272727,0.3333333333333333,0.7222222222222222,1,1,1,168,13,27:49,0.6666666666666666,99,5,23,0.13793103448275862,11,63,267,2,4.2,4.2,4.3,-2
Buccaneers,Eagles,18,5,40,0.23076923076923078,0.3333333333333333,0.55,0,1,1,272,7,31:52,0.0,104,5,26,0.11764705882352941,13,68,376,2,6.5,5.5,4.0,16,8,83,0.35714285714285715,0.0,0.625,1,0,0,112,10,28:08,1.0,88,5,32,0.1111111111111111,12,58,200,0,4.3,3.4,2.8,6
Buccaneers,Seahawks,25,4,37,0.6363636363636364,0.0,0.8787878787878788,0,0,0,370,17,33:12,0.6666666666666666,56,6,24,0.1111111111111111,10,58,426,0,10.9,7.3,2.3,27,7,56,0.6666666666666666,1.0,0.8235294117647058,0,1,1,341,18,26:48,1.0,122,6,20,0.0,9,54,463,2,10.0,8.6,6.1,-3
Buccaneers,49ers,19,5,31,0.375,0.0,0.7391304347826086,0,0,0,248,9,27:25,1.0,104,9,26,0.125,11,50,352,0,10.3,7.0,4.0,17,9,65,0.4375,0.0,0.6923076923076923,0,0,2,296,10,32:35,0.5,67,6,22,0.11764705882352941,10,67,363,2,6.6,5.4,3.0,-11
Buccaneers,Lions,15,6,35,0.25,0.4,0.56,0,1,1,210,11,28:21,0.0,41,2,12,0.2222222222222222,14,66,251,2,3.9,3.8,3.4,17,6,50,0.23076923076923078,0.5,0.6896551724137931,0,1,1,215,9,31:39,0.5,164,6,32,0.15384615384615385,13,65,379,2,6.5,5.8,5.1,15
Buccaneers,Saints,14,4,25,0.23076923076923078,0.5,0.625,1,1,0,124,8,32:56,0.5,88,5,29,0.10714285714285714,10,56,212,1,4.6,3.8,3.0,17,8,40,0.5,0.5,0.6274509803921569,0,2,2,227,13,27:04,0.0,48,4,15,0.13513513513513514,11,71,275,4,4.1,3.9,3.2,-20
Buccaneers,Patriots,24,6,40,0.38461538461538464,0.0,0.6511627906976745,0,0,0,258,14,32:25,0.6666666666666666,113,9,21,0.13333333333333333,11,66,371,0,5.7,5.6,5.4,16,5,49,0.35714285714285715,0.6666666666666666,0.5161290322580645,0,0,1,269,9,27:35,0.5,166,5,27,1.0,12,59,435,1,8.4,7.4,6.1,5
Buccaneers,Bills,21,2,30,0.5625,1.0,0.5714285714285714,0,1,1,165,6,35:07,0.5,202,13,39,0.125,13,68,367,2,5.7,5.4,5.2,19,7,45,0.5454545454545454,0.5,0.6333333333333333,0,1,2,317,13,24:53,0.75,97,4,23,0.0,11,53,414,3,10.6,7.8,4.2,12
Buccaneers,Rams,14,2,10,0.4117647058823529,0.2,0.5,0,0,2,70,5,31:48,0.3333333333333333,123,7,29,0.12121212121212122,11,67,193,2,1.8,2.9,4.2,20,4,32,0.4,0.0,0.7142857142857143,1,0,0,263,16,28:12,1.0,70,4,19,0.1,9,55,333,0,7.3,6.1,3.7,27
Buccaneers,Cardinals,13,5,40,0.4375,1.0,0.6428571428571429,0,0,0,184,8,30:26,0.5,95,5,27,0.2,10,57,279,0,6.1,4.9,3.5,22,4,33,0.375,0.0,0.725,0,1,1,291,16,29:34,1.0,95,6,19,0.2,10,61,386,2,6.9,6.3,5.0,-3
Titans,Broncos,7,13,131,0.14285714285714285,0.0,0.42857142857142855,0,2,0,62,5,28:04,0.0,71,2,21,0.12,14,55,133,2,1.8,2.4,3.4,20,6,45,0.4,0.0,0.625,0,2,2,166,9,31:56,0.3333333333333333,151,5,30,0.1,14,71,317,4,4.0,4.5,5.0,8
Titans,Rams,18,10,62,0.4,1.0,0.5757575757575758,0,1,0,143,10,30:07,0.3333333333333333,109,7,26,0.15625,11,64,252,1,3.8,3.9,4.2,22,4,29,0.4166666666666667,1.0,0.696969696969697,0,0,1,290,12,29:53,0.5,149,8,25,0.125,11,59,439,1,8.5,7.4,6.0,14
Titans,Colts,21,8,68,0.35714285714285715,0.5,0.6052631578947368,0,0,1,196,11,31:19,1.0,86,8,23,0.17391304347826086,9,65,282,1,4.7,4.3,3.7,22,4,23,0.25,1.0,0.72,1,0,0,228,10,28:41,0.5,137,9,28,0.0,9,53,365,0,9.1,6.9,4.9,21
Titans,Texans,10,4,35,0.18181818181818182,0.0,0.38461538461538464,0,0,1,93,5,21:39,0.0,82,3,18,0.13333333333333333,10,46,175,1,3.3,3.8,4.6,20,6,50,0.4,1.0,0.7857142857142857,0,0,0,224,9,38:21,1.0,129,10,35,0.2222222222222222,9,65,353,0,7.5,5.4,3.7,26
Titans,Cardinals,20,6,35,0.3333333333333333,0.0,0.5384615384615384,0,1,1,249,12,27:20,0.5,78,6,24,0.125,13,65,327,2,6.1,5.0,3.3,16,8,47,0.4375,0.0,0.71875,0,3,0,192,8,32:40,0.75,168,7,29,0.10714285714285714,12,64,360,3,5.5,5.6,5.8,-1
Titans,Raiders,15,7,34,0.23076923076923078,1.0,0.6842105263157895,0,2,1,160,11,27:34,0.5,65,3,15,0.0967741935483871,10,59,225,3,3.6,3.8,4.3,16,6,27,0.46153846153846156,1.0,0.7391304347826086,0,0,1,158,9,32:26,0.5,68,4,32,0.125,11,57,226,1,6.3,4.0,2.1,10
Titans,Patriots,16,3,15,0.3,0.0,0.7352941176470589,0,1,1,216,14,22:48,0.0,39,1,12,0.1282051282051282,10,51,255,2,5.5,5.0,3.3,22,5,36,0.4166666666666667,1.0,0.9166666666666666,1,0,0,212,13,37:12,0.6666666666666666,175,9,36,0.18181818181818182,9,64,387,0,7.6,6.0,4.9,18
Titans,Colts,20,3,34,0.4,0.3333333333333333,0.5789473684210527,0,0,1,228,13,34:21,0.6666666666666666,113,5,25,0.12903225806451613,11,67,341,1,5.4,5.1,4.5,21,3,32,0.3333333333333333,1.0,0.6774193548387096,0,0,0,256,14,25:39,0.75,164,7,18,0.1875,11,52,420,0,7.5,8.1,9.1,24
Titans,Chargers,10,7,60,0.1111111111111111,0.0,0.5714285714285714,2,0,0,118,7,25:40,0.0,88,3,19,0.14814814814814814,9,44,206,0,4.7,4.7,4.6,21,3,20,0.5384615384615384,0.0,0.6551724137931034,0,0,1,212,12,34:20,0.75,131,8,30,0.15789473684210525,11,65,343,1,6.1,5.3,4.4,7
Titans,Texans,14,9,62,0.4,0.0,0.6486486486486487,0,1,0,171,10,28:57,1.0,58,2,17,0.13043478260869565,10,57,229,1,4.3,4.0,3.4,20,5,53,0.3076923076923077,0.0,0.6341463414634146,0,0,0,240,13,31:03,0.3333333333333333,75,5,23,0.11764705882352941,11,68,315,0,5.3,4.6,3.3,3
Titans,Seahawks,18,10,63,0.35294117647058826,0.7142857142857143,0.6666666666666666,1,0,0,232,12,37:25,0.6666666666666666,64,5,22,0.16666666666666666,8,68,296,0,5.0,4.4,2.9,19,11,69,0.2857142857142857,0.0,0.6153846153846154,0,0,0,239,9,22:35,0.5,114,8,20,0.2,10,47,353,0,8.9,7.5,5.7,6
Titans,Jaguars,11,10,86,0.16666666666666666,0.25,0.631578947368421,0,2,0,121,4,28:34,0.0,67,5,14,0.15,11,55,188,2,3.0,3.4,4.8,20,13,98,0.23076923076923078,1.0,0.5925925925925926,0,0,0,202,13,31:26,1.0,70,3,27,0.1111111111111111,12,57,272,0,6.7,4.8,2.6,22
Commanders,Giants,25,12,89,0.36363636363636365,0.0,0.6333333333333333,0,0,0,212,11,29:28,0.75,220,11,32,0.14285714285714285,10,65,432,0,6.4,6.6,6.9,17,6,35,0.25,0.5,0.4594594594594595,0,0,0,157,9,30:32,0.0,74,4,23,0.18181818181818182,9,62,231,0,4.0,3.7,3.2,-15
Commanders,Packers,15,5,30,0.3125,0.3333333333333333,0.5714285714285714,0,0,0,179,10,27:34,1.0,51,3,19,0.19047619047619047,11,65,230,0,3.9,3.5,2.7,22,10,77,0.4166666666666667,0.0,0.6129032258064516,0,0,0,269,14,32:26,0.75,135,6,30,0.08695652173913043,12,63,404,0,8.2,6.4,4.5,9
Commanders,Raiders,17,7,54,0.5,0.0,0.7142857142857143,1,1,0,199,7,28:07,0.6666666666666666,201,8,32,0.125,11,54,400,1,9.0,7.4,6.3,17,6,54,0.21428571428571427,0.6666666666666666,0.6551724137931034,0,0,0,261,12,31:53,0.6666666666666666,93,5,28,0.17857142857142858,12,62,354,0,7.7,5.7,3.3,-17
Commanders,Falcons,17,6,50,0.125,1.0,0.5925925925925926,0,0,1,147,8,25:45,1.0,147,7,22,0.2222222222222222,9,51,294,1,5.1,5.8,6.7,24,5,45,0.5,1.0,0.7692307692307693,0,0,1,307,14,34:15,0.6666666666666666,128,9,37,0.16666666666666666,10,64,435,1,11.4,6.8,3.5,7
Commanders,Chargers,22,7,48,0.2857142857142857,1.0,0.5769230769230769,0,1,0,226,9,25:41,0.6,163,9,28,0.2,8,55,389,1,8.4,7.1,5.8,18,10,85,0.5625,0.5,0.7575757575757576,0,1,1,181,11,34:19,0.5,155,6,27,0.1724137931034483,9,65,336,2,4.8,5.2,5.7,-17
Commanders,Bears,22,5,40,0.375,1.0,0.7307692307692307,0,2,1,205,11,31:34,1.0,124,7,31,0.5,10,60,329,3,7.1,5.5,4.0,19,9,84,0.3,0.0,0.5862068965517241,0,0,0,236,10,28:26,0.3333333333333333,145,8,27,0.1875,10,59,381,0,7.4,6.5,5.4,1
Commanders,Cowboys,18,11,118,0.4375,0.0,0.5,0,1,1,205,8,28:39,1.0,136,8,28,0.2857142857142857,13,64,341,2,5.7,5.3,4.9,21,10,79,0.5,0.0,0.7,1,0,0,257,11,31:21,0.75,152,7,31,0.14285714285714285,12,62,409,0,8.3,6.6,4.9,22
Commanders,Chiefs,14,3,35,0.5833333333333334,0.0,0.7,0,0,2,200,9,25:57,0.5,60,4,20,0.15384615384615385,8,52,260,2,6.3,5.0,3.0,26,9,95,0.4,1.0,0.7352941176470589,0,0,2,284,16,34:03,1.0,148,8,30,0.2,9,67,432,2,7.7,6.4,4.9,21
Commanders,Seahawks,19,8,87,0.46153846153846156,0.5,0.7272727272727273,0,1,1,133,8,32:42,1.0,157,9,36,0.2,10,62,290,2,5.1,4.7,4.4,21,5,44,0.6363636363636364,0.0,0.875,0,0,1,330,13,27:18,1.0,88,5,24,0.0,10,48,418,1,13.8,8.7,3.7,24
Commanders,Lions,14,8,61,0.2,1.0,0.7272727272727273,0,0,0,195,9,27:24,1.0,93,5,27,0.1111111111111111,9,51,288,0,8.1,5.6,3.4,30,3,1,0.5,1.0,0.7142857142857143,0,0,0,320,19,32:36,0.6666666666666666,226,11,33,0.0,9,68,546,0,9.1,8.0,6.8,22
Commanders,Dolphins,22,6,31,0.46153846153846156,0.5,0.6666666666666666,0,1,1,207,10,32:36,0.0,172,9,33,0.16666666666666666,8,64,379,2,6.7,5.9,5.2,19,4,39,0.3333333333333333,0.0,0.7,0,0,0,142,8,29:51,0.2,169,11,31,0.10344827586206896,9,54,311,0,6.2,5.8,5.5,3
Commanders,Broncos,30,5,35,0.47058823529411764,1.0,0.56,0,0,1,276,17,35:00,0.6,143,10,33,0.1111111111111111,11,85,419,1,5.3,4.9,4.3,23,5,33,0.4666666666666667,1.0,0.6444444444444445,0,0,1,315,17,32:13,0.6,87,6,23,0.16666666666666666,10,69,402,1,6.8,5.8,3.8,1
